store_nbr,family,date,sales,onpromotion
1,SEAFOOD,2016-04-26,23.904,0
1,SEAFOOD,2016-04-27,23.373001,0
1,SEAFOOD,2016-04-28,8.602,0
1,SEAFOOD,2016-04-29,30.293999,5
1,SEAFOOD,2016-04-30,28.544,0
1,SEAFOOD,2016-05-01,14.907,0
1,SEAFOOD,2016-05-02,33.36,0
1,SEAFOOD,2016-05-03,23.91,0
1,SEAFOOD,2016-05-04,28.161,0
1,SEAFOOD,2016-05-05,19.365,0
1,SEAFOOD,2016-05-06,44.614,6
1,SEAFOOD,2016-05-07,32.515,1
1,SEAFOOD,2016-05-08,8.22,1
1,SEAFOOD,2016-05-09,17.385,0
1,SEAFOOD,2016-05-10,16.66,1
1,SEAFOOD,2016-05-11,23.810999,1
1,SEAFOOD,2016-05-12,19.244999,1
1,SEAFOOD,2016-05-13,43.372,5
1,SEAFOOD,2016-05-14,28.722,1
1,SEAFOOD,2016-05-15,12.642,1
1,SEAFOOD,2016-05-16,25.432,1
1,SEAFOOD,2016-05-17,39.166,2
1,SEAFOOD,2016-05-18,28.815,2
1,SEAFOOD,2016-05-19,22.546,2
1,SEAFOOD,2016-05-20,38.564,6
1,SEAFOOD,2016-05-21,40.405,2
1,SEAFOOD,2016-05-22,16.172,1
1,SEAFOOD,2016-05-23,16.241,2
1,SEAFOOD,2016-05-24,15.044,2
1,SEAFOOD,2016-05-25,42.766,2
1,SEAFOOD,2016-05-26,22.386,2
1,SEAFOOD,2016-05-27,20.739,5
1,SEAFOOD,2016-05-28,22.982,1
1,SEAFOOD,2016-05-29,7.673,0
1,SEAFOOD,2016-05-30,22.568,2
1,SEAFOOD,2016-05-31,31.012001,2
1,SEAFOOD,2016-06-01,30.380001,1
1,SEAFOOD,2016-06-02,24.797,1
1,SEAFOOD,2016-06-03,57.01,6
1,SEAFOOD,2016-06-04,32.486,2
1,SEAFOOD,2016-06-05,12.854,1
1,SEAFOOD,2016-06-06,29.619,2
1,SEAFOOD,2016-06-07,27.912,2
1,SEAFOOD,2016-06-08,33.85,2
1,SEAFOOD,2016-06-09,11.653,2
1,SEAFOOD,2016-06-10,50.755,7
1,SEAFOOD,2016-06-11,30.646,2
1,SEAFOOD,2016-06-12,19.367,0
1,SEAFOOD,2016-06-13,21.382,1
1,SEAFOOD,2016-06-14,26.024,2
1,SEAFOOD,2016-06-15,38.364998,3
1,SEAFOOD,2016-06-16,21.562,3
1,SEAFOOD,2016-06-17,32.799,6
1,SEAFOOD,2016-06-18,35.01,3
1,SEAFOOD,2016-06-19,7.835,2
1,SEAFOOD,2016-06-20,22.066,2
1,SEAFOOD,2016-06-21,26.716,1
1,SEAFOOD,2016-06-22,15.123,2
1,SEAFOOD,2016-06-23,22.139,2
1,SEAFOOD,2016-06-24,31.345001,6
1,SEAFOOD,2016-06-25,27.374,1
1,SEAFOOD,2016-06-26,11.757,3
1,SEAFOOD,2016-06-27,21.177,3
1,SEAFOOD,2016-06-28,27.013,3
1,SEAFOOD,2016-06-29,24.492,2
1,SEAFOOD,2016-06-30,19.688,3
1,SEAFOOD,2016-07-01,38.699,6
1,SEAFOOD,2016-07-02,28.574,3
1,SEAFOOD,2016-07-03,14.867001,3
1,SEAFOOD,2016-07-04,34.992,3
1,SEAFOOD,2016-07-05,34.445,2
1,SEAFOOD,2016-07-06,23.526001,3
1,SEAFOOD,2016-07-07,32.153,3
1,SEAFOOD,2016-07-08,33.711,5
1,SEAFOOD,2016-07-09,31.454,2
1,SEAFOOD,2016-07-10,9.81,2
1,SEAFOOD,2016-07-11,15.6779995,3
1,SEAFOOD,2016-07-12,13.998,1
1,SEAFOOD,2016-07-13,32.36,1
1,SEAFOOD,2016-07-14,25.141,1
1,SEAFOOD,2016-07-15,35.664,5
1,SEAFOOD,2016-07-16,32.208,1
1,SEAFOOD,2016-07-17,11.269,0
1,SEAFOOD,2016-07-18,22.534,0
1,SEAFOOD,2016-07-19,26.71,1
1,SEAFOOD,2016-07-20,26.519001,2
1,SEAFOOD,2016-07-21,20.727001,0
1,SEAFOOD,2016-07-22,40.809002,7
1,SEAFOOD,2016-07-23,37.27,1
1,SEAFOOD,2016-07-24,19.619999,1
1,SEAFOOD,2016-07-25,12.473,1
1,SEAFOOD,2016-07-26,17.567,1
1,SEAFOOD,2016-07-27,46.295,0
1,SEAFOOD,2016-07-28,24.325,0
1,SEAFOOD,2016-07-29,44.850998,6
1,SEAFOOD,2016-07-30,28.36,2
1,SEAFOOD,2016-07-31,12.314,2
1,SEAFOOD,2016-08-01,21.645,0
1,SEAFOOD,2016-08-02,34.921,1
1,SEAFOOD,2016-08-03,34.179,1
1,SEAFOOD,2016-08-04,26.051,0
1,SEAFOOD,2016-08-05,60.563,6
1,SEAFOOD,2016-08-06,28.324999,1
1,SEAFOOD,2016-08-07,13.913,1
1,SEAFOOD,2016-08-08,17.992,0
1,SEAFOOD,2016-08-09,26.029999,0
1,SEAFOOD,2016-08-10,32.727,1
1,SEAFOOD,2016-08-11,19.287,1
1,SEAFOOD,2016-08-12,10.257,5
1,SEAFOOD,2016-08-13,18.992,1
1,SEAFOOD,2016-08-14,12.21,1
1,SEAFOOD,2016-08-15,20.849,2
1,SEAFOOD,2016-08-16,26.316,1
1,SEAFOOD,2016-08-17,37.04,2
1,SEAFOOD,2016-08-18,32.929,2
1,SEAFOOD,2016-08-19,38.247,7
1,SEAFOOD,2016-08-20,11.477,1
1,SEAFOOD,2016-08-21,8.844,2
1,SEAFOOD,2016-08-22,27.572,2
1,SEAFOOD,2016-08-23,26.577,1
1,SEAFOOD,2016-08-24,35.539,2
1,SEAFOOD,2016-08-25,20.16,2
1,SEAFOOD,2016-08-26,42.569,6
1,SEAFOOD,2016-08-27,32.929,2
1,SEAFOOD,2016-08-28,8.855,0
1,SEAFOOD,2016-08-29,31.423,1
1,SEAFOOD,2016-08-30,24.301,2
1,SEAFOOD,2016-08-31,28.405,2
1,SEAFOOD,2016-09-01,27.034,1
1,SEAFOOD,2016-09-02,39.055,6
1,SEAFOOD,2016-09-03,36.064,2
1,SEAFOOD,2016-09-04,22.741,2
1,SEAFOOD,2016-09-05,20.62,2
1,SEAFOOD,2016-09-06,25.245,2
1,SEAFOOD,2016-09-07,36.994,2
1,SEAFOOD,2016-09-08,37.794,1
1,SEAFOOD,2016-09-09,36.857,7
1,SEAFOOD,2016-09-10,29.968,2
1,SEAFOOD,2016-09-11,17.887001,1
1,SEAFOOD,2016-09-12,15.642,1
1,SEAFOOD,2016-09-13,34.034,0
1,SEAFOOD,2016-09-14,26.5,1
1,SEAFOOD,2016-09-15,18.231,0
1,SEAFOOD,2016-09-16,36.321,5
1,SEAFOOD,2016-09-17,40.02,1
1,SEAFOOD,2016-09-18,12.328,1
1,SEAFOOD,2016-09-19,26.684,1
1,SEAFOOD,2016-09-20,25.748,1
1,SEAFOOD,2016-09-21,26.664,1
1,SEAFOOD,2016-09-22,23.583,1
1,SEAFOOD,2016-09-23,44.574,6
1,SEAFOOD,2016-09-24,25.258,1
1,SEAFOOD,2016-09-25,20.311,1
1,SEAFOOD,2016-09-26,17.84,1
1,SEAFOOD,2016-09-27,13.471,1
1,SEAFOOD,2016-09-28,26.902,0
1,SEAFOOD,2016-09-29,26.132,0
1,SEAFOOD,2016-09-30,30.914999,6
1,SEAFOOD,2016-10-01,43.828,0
1,SEAFOOD,2016-10-02,20.356,0
1,SEAFOOD,2016-10-03,25.098,0
1,SEAFOOD,2016-10-04,20.287,0
1,SEAFOOD,2016-10-05,26.363,1
1,SEAFOOD,2016-10-06,43.586,2
1,SEAFOOD,2016-10-07,48.487,5
1,SEAFOOD,2016-10-08,35.275,2
1,SEAFOOD,2016-10-09,22.106,2
1,SEAFOOD,2016-10-10,36.211,1
1,SEAFOOD,2016-10-11,10.962,2
1,SEAFOOD,2016-10-12,27.501,2
1,SEAFOOD,2016-10-13,21.854,2
1,SEAFOOD,2016-10-14,54.377,5
1,SEAFOOD,2016-10-15,42.744,2
1,SEAFOOD,2016-10-16,18.551,2
1,SEAFOOD,2016-10-17,28.974,1
1,SEAFOOD,2016-10-18,17.214,2
1,SEAFOOD,2016-10-19,35.974,2
1,SEAFOOD,2016-10-20,38.17,2
1,SEAFOOD,2016-10-21,42.157,6
1,SEAFOOD,2016-10-22,32.864998,2
1,SEAFOOD,2016-10-23,18.496,2
1,SEAFOOD,2016-10-24,26.431,2
1,SEAFOOD,2016-10-25,32.143,2
1,SEAFOOD,2016-10-26,43.989,2
1,SEAFOOD,2016-10-27,24.692,2
1,SEAFOOD,2016-10-28,34.267,7
1,SEAFOOD,2016-10-29,26.977001,2
1,SEAFOOD,2016-10-30,17.571001,2
1,SEAFOOD,2016-10-31,14.575,1
1,SEAFOOD,2016-11-01,29.672,2
1,SEAFOOD,2016-11-02,15.048,2
1,SEAFOOD,2016-11-03,8.644,1
1,SEAFOOD,2016-11-04,26.687,4
1,SEAFOOD,2016-11-05,20.616,2
1,SEAFOOD,2016-11-06,12.736,1
1,SEAFOOD,2016-11-07,24.013,2
1,SEAFOOD,2016-11-08,33.185,2
1,SEAFOOD,2016-11-09,43.64,2
1,SEAFOOD,2016-11-10,22.735,2
1,SEAFOOD,2016-11-11,33.977,6
1,SEAFOOD,2016-11-12,30.551,1
1,SEAFOOD,2016-11-13,25.441,2
1,SEAFOOD,2016-11-14,15.488,1
1,SEAFOOD,2016-11-15,32.439,2
1,SEAFOOD,2016-11-16,34.2,2
1,SEAFOOD,2016-11-17,24.184,1
1,SEAFOOD,2016-11-18,36.822,7
1,SEAFOOD,2016-11-19,38.917,1
1,SEAFOOD,2016-11-20,21.45,0
1,SEAFOOD,2016-11-21,8.0,1
1,SEAFOOD,2016-11-22,14.645,1
1,SEAFOOD,2016-11-23,17.314,1
1,SEAFOOD,2016-11-24,12.3550005,1
1,SEAFOOD,2016-11-25,41.28,6
1,SEAFOOD,2016-11-26,31.775,1
1,SEAFOOD,2016-11-27,15.623,1
1,SEAFOOD,2016-11-28,25.712,0
1,SEAFOOD,2016-11-29,19.791,1
1,SEAFOOD,2016-11-30,24.933,1
1,SEAFOOD,2016-12-01,23.498001,1
1,SEAFOOD,2016-12-02,45.715,6
1,SEAFOOD,2016-12-03,15.875,1
1,SEAFOOD,2016-12-04,16.044,0
1,SEAFOOD,2016-12-05,18.48,0
1,SEAFOOD,2016-12-06,8.976,1
1,SEAFOOD,2016-12-07,45.152,0
1,SEAFOOD,2016-12-08,25.999,1
1,SEAFOOD,2016-12-09,37.564,6
1,SEAFOOD,2016-12-10,29.593,1
1,SEAFOOD,2016-12-11,14.105,1
1,SEAFOOD,2016-12-12,16.735,1
1,SEAFOOD,2016-12-13,12.860001,0
1,SEAFOOD,2016-12-14,32.599,0
1,SEAFOOD,2016-12-15,21.09,0
1,SEAFOOD,2016-12-16,46.249,6
1,SEAFOOD,2016-12-17,22.89,0
1,SEAFOOD,2016-12-18,17.772999,1
1,SEAFOOD,2016-12-19,19.802,1
1,SEAFOOD,2016-12-20,27.537,0
1,SEAFOOD,2016-12-21,31.789,0
1,SEAFOOD,2016-12-22,20.01,0
1,SEAFOOD,2016-12-23,29.066,5
1,SEAFOOD,2016-12-24,15.585,0
1,SEAFOOD,2016-12-26,8.707,0
1,SEAFOOD,2016-12-27,22.449,0
1,SEAFOOD,2016-12-28,32.762,1
1,SEAFOOD,2016-12-29,16.959,1
1,SEAFOOD,2016-12-30,38.04,6
2,SEAFOOD,2013-01-02,31.373001,0
2,SEAFOOD,2013-01-03,34.343,0
2,SEAFOOD,2013-01-04,49.833,0
2,SEAFOOD,2013-01-05,43.962,0
2,SEAFOOD,2013-01-06,23.259,0
2,SEAFOOD,2013-01-07,20.401,0
2,SEAFOOD,2013-01-08,16.319,0
2,SEAFOOD,2013-01-09,17.359,0
2,SEAFOOD,2013-01-10,18.523,0
2,SEAFOOD,2013-01-11,37.121002,0
2,SEAFOOD,2013-01-12,25.204,0
2,SEAFOOD,2013-01-13,35.437,0
2,SEAFOOD,2013-01-14,22.95,0
2,SEAFOOD,2013-01-15,29.748,0
2,SEAFOOD,2013-01-16,37.967,0
2,SEAFOOD,2013-01-17,17.077,0
2,SEAFOOD,2013-01-18,23.135,0
2,SEAFOOD,2013-01-19,42.183,0
2,SEAFOOD,2013-01-20,52.321,0
2,SEAFOOD,2013-01-21,27.654,0
2,SEAFOOD,2013-01-22,27.380001,0
2,SEAFOOD,2013-01-23,27.697,0
2,SEAFOOD,2013-01-24,9.893,0
2,SEAFOOD,2013-01-25,33.371,0
2,SEAFOOD,2013-01-26,33.552002,0
2,SEAFOOD,2013-01-27,38.474,0
2,SEAFOOD,2013-01-28,34.301,0
2,SEAFOOD,2013-01-29,25.54,0
2,SEAFOOD,2013-01-30,32.196,0
2,SEAFOOD,2013-01-31,11.99,0
2,SEAFOOD,2013-02-01,42.88,0
2,SEAFOOD,2013-02-02,26.716,0
2,SEAFOOD,2013-02-03,19.965,0
2,SEAFOOD,2013-02-04,29.89,0
2,SEAFOOD,2013-02-05,19.392,0
2,SEAFOOD,2013-02-06,21.625,0
2,SEAFOOD,2013-02-07,20.532999,0
2,SEAFOOD,2013-02-08,23.647,0
2,SEAFOOD,2013-02-09,31.103,0
2,SEAFOOD,2013-02-10,22.952,0
2,SEAFOOD,2013-02-11,21.604,0
2,SEAFOOD,2013-02-12,26.014,0
2,SEAFOOD,2013-02-13,28.794,0
2,SEAFOOD,2013-02-14,17.414,0
2,SEAFOOD,2013-02-15,30.909,0
2,SEAFOOD,2013-02-16,40.83,0
2,SEAFOOD,2013-02-17,26.769001,0
2,SEAFOOD,2013-02-18,23.398,0
2,SEAFOOD,2013-02-19,21.493,0
2,SEAFOOD,2013-02-20,19.865,0
2,SEAFOOD,2013-02-21,6.6,0
2,SEAFOOD,2013-02-22,16.987,0
2,SEAFOOD,2013-02-23,23.866,0
2,SEAFOOD,2013-02-24,30.52,0
2,SEAFOOD,2013-02-25,24.986,0
2,SEAFOOD,2013-02-26,14.578,0
2,SEAFOOD,2013-02-27,14.449,0
2,SEAFOOD,2013-02-28,11.231,0
2,SEAFOOD,2013-03-01,26.936,0
2,SEAFOOD,2013-03-02,27.73,0
2,SEAFOOD,2013-03-03,39.561,0
2,SEAFOOD,2013-03-04,24.218,0
2,SEAFOOD,2013-03-05,15.961,0
2,SEAFOOD,2013-03-06,34.805,0
2,SEAFOOD,2013-03-07,19.577,0
2,SEAFOOD,2013-03-08,32.412,0
2,SEAFOOD,2013-03-09,34.765,0
2,SEAFOOD,2013-03-10,40.736,0
2,SEAFOOD,2013-03-11,25.2,0
2,SEAFOOD,2013-03-12,8.634,0
2,SEAFOOD,2013-03-13,14.196,0
2,SEAFOOD,2013-03-14,23.798,0
2,SEAFOOD,2013-03-15,32.187,0
2,SEAFOOD,2013-03-16,24.701,0
2,SEAFOOD,2013-03-17,45.609,0
2,SEAFOOD,2013-03-18,24.426,0
2,SEAFOOD,2013-03-19,21.812,0
2,SEAFOOD,2013-03-20,23.748,0
2,SEAFOOD,2013-03-21,12.661,0
2,SEAFOOD,2013-03-22,35.905,0
2,SEAFOOD,2013-03-23,21.892,0
2,SEAFOOD,2013-03-24,36.651,0
2,SEAFOOD,2013-03-25,16.945,0
2,SEAFOOD,2013-03-26,16.522,0
2,SEAFOOD,2013-03-27,29.34,0
2,SEAFOOD,2013-03-28,31.928,0
2,SEAFOOD,2013-03-29,26.225,0
2,SEAFOOD,2013-03-30,26.747,0
2,SEAFOOD,2013-03-31,21.068,0
2,SEAFOOD,2013-04-01,15.044,0
2,SEAFOOD,2013-04-02,14.678,0
2,SEAFOOD,2013-04-03,15.966999,0
2,SEAFOOD,2013-04-04,8.716,0
2,SEAFOOD,2013-04-05,20.221,0
2,SEAFOOD,2013-04-06,25.233,0
2,SEAFOOD,2013-04-07,25.046,0
2,SEAFOOD,2013-04-08,20.876,0
2,SEAFOOD,2013-04-09,14.589,0
2,SEAFOOD,2013-04-10,21.183,0
2,SEAFOOD,2013-04-11,20.869999,0
2,SEAFOOD,2013-04-12,25.865,0
2,SEAFOOD,2013-04-13,23.754,0
2,SEAFOOD,2013-04-14,44.405,0
2,SEAFOOD,2013-04-15,23.314,0
2,SEAFOOD,2013-04-16,26.967001,0
2,SEAFOOD,2013-04-17,24.197,0
2,SEAFOOD,2013-04-18,19.941,0
2,SEAFOOD,2013-04-19,55.38,0
2,SEAFOOD,2013-04-20,24.47,0
2,SEAFOOD,2013-04-21,41.439,0
2,SEAFOOD,2013-04-22,23.49,0
2,SEAFOOD,2013-04-23,11.002,0
2,SEAFOOD,2013-04-24,27.643,0
2,SEAFOOD,2013-04-25,26.842,0
2,SEAFOOD,2013-04-26,24.338,0
2,SEAFOOD,2013-04-27,28.939,0
2,SEAFOOD,2013-04-28,49.694,0
2,SEAFOOD,2013-04-29,7.965,0
2,SEAFOOD,2013-04-30,22.969,0
2,SEAFOOD,2013-05-01,26.044,0
2,SEAFOOD,2013-05-02,22.497,0
2,SEAFOOD,2013-05-03,15.563,0
2,SEAFOOD,2013-05-04,24.139,0
2,SEAFOOD,2013-05-05,29.225,0
2,SEAFOOD,2013-05-06,17.607,0
2,SEAFOOD,2013-05-07,14.224,0
2,SEAFOOD,2013-05-08,14.556,0
2,SEAFOOD,2013-05-09,21.262001,0
2,SEAFOOD,2013-05-10,24.864,0
2,SEAFOOD,2013-05-11,23.836,0
2,SEAFOOD,2013-05-12,20.202,0
2,SEAFOOD,2013-05-13,16.144,0
2,SEAFOOD,2013-05-14,22.753,0
2,SEAFOOD,2013-05-15,19.94,0
2,SEAFOOD,2013-05-16,22.423,0
2,SEAFOOD,2013-05-17,32.701,0
2,SEAFOOD,2013-05-18,30.630001,0
2,SEAFOOD,2013-05-19,35.325,0
2,SEAFOOD,2013-05-20,26.864,0
2,SEAFOOD,2013-05-21,16.794,0
2,SEAFOOD,2013-05-22,14.941,0
2,SEAFOOD,2013-05-23,21.582,0
2,SEAFOOD,2013-05-24,18.986,0
2,SEAFOOD,2013-05-25,13.637,0
2,SEAFOOD,2013-05-26,26.924,0
2,SEAFOOD,2013-05-27,25.649,0
2,SEAFOOD,2013-05-28,19.09,0
2,SEAFOOD,2013-05-29,17.284,0
2,SEAFOOD,2013-05-30,22.319,0
2,SEAFOOD,2013-05-31,26.283,0
2,SEAFOOD,2013-06-01,31.055,0
2,SEAFOOD,2013-06-02,42.959,0
2,SEAFOOD,2013-06-03,17.69,0
2,SEAFOOD,2013-06-04,17.067,0
2,SEAFOOD,2013-06-05,15.856,0
2,SEAFOOD,2013-06-06,8.541,0
2,SEAFOOD,2013-06-07,24.786,0
2,SEAFOOD,2013-06-08,27.019001,0
2,SEAFOOD,2013-06-09,34.48,0
2,SEAFOOD,2013-06-10,13.864,0
2,SEAFOOD,2013-06-11,15.406,0
2,SEAFOOD,2013-06-12,8.515,0
2,SEAFOOD,2013-06-13,13.716,0
2,SEAFOOD,2013-06-14,20.019001,0
2,SEAFOOD,2013-06-15,21.91,0
2,SEAFOOD,2013-06-16,29.896,0
2,SEAFOOD,2013-06-17,21.553,0
2,SEAFOOD,2013-06-18,16.048,0
2,SEAFOOD,2013-06-19,13.909,0
2,SEAFOOD,2013-06-20,10.281,0
2,SEAFOOD,2013-06-21,14.873,0
2,SEAFOOD,2013-06-22,22.244,0
2,SEAFOOD,2013-06-23,28.441,0
2,SEAFOOD,2013-06-24,22.801,0
2,SEAFOOD,2013-06-25,17.57,0
2,SEAFOOD,2013-06-26,8.931,0
2,SEAFOOD,2013-06-27,18.651001,0
2,SEAFOOD,2013-06-28,29.666,0
2,SEAFOOD,2013-06-29,26.046,0
2,SEAFOOD,2013-06-30,19.348,0
2,SEAFOOD,2013-07-01,27.393002,0
2,SEAFOOD,2013-07-02,19.772,0
2,SEAFOOD,2013-07-03,22.227,0
2,SEAFOOD,2013-07-04,19.142,0
2,SEAFOOD,2013-07-05,26.632,0
2,SEAFOOD,2013-07-06,29.970001,0
2,SEAFOOD,2013-07-07,46.561,0
2,SEAFOOD,2013-07-08,23.021,0
2,SEAFOOD,2013-07-09,22.844,0
2,SEAFOOD,2013-07-10,21.584,0
2,SEAFOOD,2013-07-11,14.671,0
2,SEAFOOD,2013-07-12,31.921,0
2,SEAFOOD,2013-07-13,26.95,0
2,SEAFOOD,2013-07-14,36.102,0
2,SEAFOOD,2013-07-15,22.442,0
2,SEAFOOD,2013-07-16,25.547,0
2,SEAFOOD,2013-07-17,28.074,0
2,SEAFOOD,2013-07-18,17.763,0
2,SEAFOOD,2013-07-19,28.445,0
2,SEAFOOD,2013-07-20,20.212,0
2,SEAFOOD,2013-07-21,22.52,0
2,SEAFOOD,2013-07-22,14.434999,0
2,SEAFOOD,2013-07-23,26.473,0
2,SEAFOOD,2013-07-24,30.452,0
2,SEAFOOD,2013-07-25,21.877,0
2,SEAFOOD,2013-07-26,21.727,0
2,SEAFOOD,2013-07-27,33.243,0
2,SEAFOOD,2013-07-28,22.245,0
2,SEAFOOD,2013-07-29,23.174,0
2,SEAFOOD,2013-07-30,21.875,0
2,SEAFOOD,2013-07-31,27.001,0
2,SEAFOOD,2013-08-01,27.419,0
2,SEAFOOD,2013-08-02,28.835,0
2,SEAFOOD,2013-08-03,25.626999,0
2,SEAFOOD,2013-08-04,32.598,0
2,SEAFOOD,2013-08-05,20.489,0
2,SEAFOOD,2013-08-06,15.0,0
2,SEAFOOD,2013-08-07,10.0,0
2,SEAFOOD,2013-08-08,15.962,0
2,SEAFOOD,2013-08-09,25.104,0
2,SEAFOOD,2013-08-10,27.596,0
2,SEAFOOD,2013-08-11,24.194,0
2,SEAFOOD,2013-08-12,10.0,0
2,SEAFOOD,2013-08-13,8.196,0
2,SEAFOOD,2013-08-14,26.295,0
2,SEAFOOD,2013-08-15,17.995,0
2,SEAFOOD,2013-08-16,36.102,0
2,SEAFOOD,2013-08-17,23.475,0
2,SEAFOOD,2013-08-18,32.958,0
2,SEAFOOD,2013-08-19,21.998,0
2,SEAFOOD,2013-08-20,22.757,0
2,SEAFOOD,2013-08-21,21.633,0
2,SEAFOOD,2013-08-22,22.486,0
2,SEAFOOD,2013-08-23,32.878998,0
2,SEAFOOD,2013-08-24,21.210001,0
2,SEAFOOD,2013-08-25,30.359001,0
2,SEAFOOD,2013-08-26,11.268,0
2,SEAFOOD,2013-08-27,18.696,0
2,SEAFOOD,2013-08-28,26.647,0
2,SEAFOOD,2013-08-29,12.024,0
2,SEAFOOD,2013-08-30,25.289999,0
2,SEAFOOD,2013-08-31,27.088,0
2,SEAFOOD,2013-09-01,29.788,0
2,SEAFOOD,2013-09-02,15.888,0
2,SEAFOOD,2013-09-03,29.862999,0
2,SEAFOOD,2013-09-04,22.199001,0
2,SEAFOOD,2013-09-05,16.909,0
2,SEAFOOD,2013-09-06,26.872,0
2,SEAFOOD,2013-09-07,27.201,0
2,SEAFOOD,2013-09-08,33.974,0
2,SEAFOOD,2013-09-09,14.359,0
2,SEAFOOD,2013-09-10,23.573,0
2,SEAFOOD,2013-09-11,25.139,0
2,SEAFOOD,2013-09-12,28.465,0
2,SEAFOOD,2013-09-13,28.447,0
2,SEAFOOD,2013-09-14,43.146,0
2,SEAFOOD,2013-09-15,43.35,0
2,SEAFOOD,2013-09-16,23.322,0
2,SEAFOOD,2013-09-17,15.876,0
2,SEAFOOD,2013-09-18,18.154,0
2,SEAFOOD,2013-09-19,19.128,0
2,SEAFOOD,2013-09-20,24.119,0
2,SEAFOOD,2013-09-21,39.887,0
2,SEAFOOD,2013-09-22,44.17,0
2,SEAFOOD,2013-09-23,25.904,0
2,SEAFOOD,2013-09-24,26.801,0
2,SEAFOOD,2013-09-25,20.44,0
2,SEAFOOD,2013-09-26,30.515999,0
2,SEAFOOD,2013-09-27,22.801,0
2,SEAFOOD,2013-09-28,28.654,0
2,SEAFOOD,2013-09-29,30.788,0
2,SEAFOOD,2013-09-30,14.473,0
2,SEAFOOD,2013-10-01,31.039,0
2,SEAFOOD,2013-10-02,25.317,0
2,SEAFOOD,2013-10-03,22.682,0
2,SEAFOOD,2013-10-04,35.72,0
2,SEAFOOD,2013-10-05,39.944,0
2,SEAFOOD,2013-10-06,34.095,0
2,SEAFOOD,2013-10-07,18.282,0
2,SEAFOOD,2013-10-08,17.268,0
2,SEAFOOD,2013-10-09,23.572,0
2,SEAFOOD,2013-10-10,17.509,0
2,SEAFOOD,2013-10-11,18.948,0
2,SEAFOOD,2013-10-12,20.877,0
2,SEAFOOD,2013-10-13,15.726,0
2,SEAFOOD,2013-10-14,9.399,0
2,SEAFOOD,2013-10-15,18.917,0
2,SEAFOOD,2013-10-16,18.56,0
2,SEAFOOD,2013-10-17,11.933,0
2,SEAFOOD,2013-10-18,18.489,0
2,SEAFOOD,2013-10-19,28.543999,0
2,SEAFOOD,2013-10-20,16.814001,0
2,SEAFOOD,2013-10-21,22.833,0
2,SEAFOOD,2013-10-22,19.244,0
2,SEAFOOD,2013-10-23,12.464,0
2,SEAFOOD,2013-10-24,17.798,0
2,SEAFOOD,2013-10-25,6.309,0
2,SEAFOOD,2013-10-26,29.369999,0
2,SEAFOOD,2013-10-27,19.847,0
2,SEAFOOD,2013-10-28,23.371,0
2,SEAFOOD,2013-10-29,25.143,0
2,SEAFOOD,2013-10-30,24.535,0
2,SEAFOOD,2013-10-31,18.029,0
2,SEAFOOD,2013-11-01,22.615,0
2,SEAFOOD,2013-11-02,30.504,0
2,SEAFOOD,2013-11-03,32.941,0
2,SEAFOOD,2013-11-04,17.586,0
2,SEAFOOD,2013-11-05,13.539,0
2,SEAFOOD,2013-11-06,17.208,0
2,SEAFOOD,2013-11-07,6.2929997,0
2,SEAFOOD,2013-11-08,18.217,0
2,SEAFOOD,2013-11-09,13.912001,0
2,SEAFOOD,2013-11-10,27.478,0
2,SEAFOOD,2013-11-11,24.556,0
2,SEAFOOD,2013-11-12,16.539,0
2,SEAFOOD,2013-11-13,26.088,0
2,SEAFOOD,2013-11-14,16.9,0
2,SEAFOOD,2013-11-15,21.008,0
2,SEAFOOD,2013-11-16,23.181,0
2,SEAFOOD,2013-11-17,33.125,0
2,SEAFOOD,2013-11-18,4.206,0
2,SEAFOOD,2013-11-19,8.232,0
2,SEAFOOD,2013-11-20,12.028,0
2,SEAFOOD,2013-11-21,10.596,0
2,SEAFOOD,2013-11-22,20.734001,0
2,SEAFOOD,2013-11-23,23.566,0
2,SEAFOOD,2013-11-24,28.435999,0
2,SEAFOOD,2013-11-25,15.901,0
2,SEAFOOD,2013-11-26,6.124,0
2,SEAFOOD,2013-11-27,7.21,0
2,SEAFOOD,2013-11-28,8.768,0
2,SEAFOOD,2013-11-29,14.115,0
2,SEAFOOD,2013-11-30,9.2,0
2,SEAFOOD,2013-12-01,28.833,0
2,SEAFOOD,2013-12-02,19.776,0
2,SEAFOOD,2013-12-03,5.775,0
2,SEAFOOD,2013-12-04,14.1119995,0
2,SEAFOOD,2013-12-05,9.593,0
2,SEAFOOD,2013-12-06,10.891,0
2,SEAFOOD,2013-12-07,27.911999,0
2,SEAFOOD,2013-12-08,15.861,0
2,SEAFOOD,2013-12-09,15.669,0
2,SEAFOOD,2013-12-10,19.916,0
2,SEAFOOD,2013-12-11,26.925,0
2,SEAFOOD,2013-12-12,18.511,0
2,SEAFOOD,2013-12-13,29.105999,0
2,SEAFOOD,2013-12-14,27.879,0
2,SEAFOOD,2013-12-15,35.161,0
2,SEAFOOD,2013-12-16,17.057,0
2,SEAFOOD,2013-12-17,29.388,0
2,SEAFOOD,2013-12-18,43.365,0
2,SEAFOOD,2013-12-19,28.0,0
2,SEAFOOD,2013-12-20,16.46,0
2,SEAFOOD,2013-12-21,16.998,0
2,SEAFOOD,2013-12-22,31.67,0
2,SEAFOOD,2013-12-23,25.817,0
2,SEAFOOD,2013-12-24,15.104,0
